id	sex	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2007	2008	2009	2010	2011	2012	2013	2014
51706	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51707	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51708	f	0	0	1	0	0	0	0	0	7	B	B	B	0	F	S	0	0	F	0	B
51709	m	0	0	1	0	0	0	0	0	0	B	B	B	0	0	0	0	0	0	0	0
51710	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51711	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51712	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51713	m	0	0	1	0	0	0	0	0	0	B	B	N	F	B	S	0	F	0	B	B
51714	u	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
51715	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51716	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51717	u	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
51718	m	0	0	1	0	0	0	0	0	0	B	S	0	B	B	B	0	B	0	0	0
51719	f	0	0	1	0	0	0	0	0	0	B	S	0	0	0	0	0	0	0	0	0
51720	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51721	f	0	0	1	0	0	0	0	6	0	N	0	N	N	0	0	N	0	B	F	0
51722	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51724	f	0	0	1	0	0	0	0	0	7	B	B	B	F	0	0	0	0	0	0	0
51725	u	0	0	1	0	0	0	0	0	0	B	B	N	0	0	0	0	0	0	0	B
51726	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51727	f	0	0	1	0	0	0	0	0	0	B	S	0	0	0	0	0	0	0	0	0
51729	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51730	m	0	0	1	0	0	0	0	0	0	B	B	B	0	S	0	B	B	0	0	0
51731	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51734	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51754	f	0	0	0	0	0	0	0	0	0	0	0	N	B	B	0	S	0	0	0	0
51768	f	0	0	0	0	0	0	0	0	0	0	F	0	F	B	S	0	B	0	0	B
51830	f	0	0	0	0	0	0	0	0	S	A	T	0	0	T	0	S	0	S	0	T
51838	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F	0	0
51848	f	0	0	0	0	0	0	0	0	0	0	S	0	S	0	0	0	0	0	0	0
51913	f	0	0	0	0	0	0	0	0	0	0	0	0	S	0	0	S	0	T	0	S
51954	f	0	0	0	0	0	0	0	0	0	0	S	0	B	S	0	0	S	0	F	0
51963	f	0	0	0	0	0	0	0	0	0	0	S	0	B	N	0	0	B	N	N	0
51967	m	0	0	0	0	0	0	0	0	0	0	0	N	0	0	0	0	0	0	0	0
51969	f	0	0	0	0	0	0	0	0	0	0	S	0	S	0	S	0	0	0	0	0
52018	m	0	0	0	0	0	0	0	0	0	0	0	F	B	B	S	0	0	0	0	0
52020	f	0	0	0	0	0	0	0	0	0	0	F	0	0	0	0	0	0	0	0	0
52021	f	0	0	0	0	0	0	0	0	0	0	S	A	0	0	0	0	0	0	0	0
52023	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S
52283	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F	F	F	0	0
52601	u	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52603	f	0	0	0	0	F	S	A	S	0	S	A	N	0	0	0	0	0	0	0	0
52604	f	0	0	0	0	F	0	S	0	F	F	0	N	F	F	0	S	0	0	0	0
52605	m	0	0	0	0	0	F	B	S	0	F	S	0	S	0	B	0	0	0	0	0
52606	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52607	f	0	0	0	0	F	S	A	S	0	S	A	F	0	0	0	0	0	0	0	0
52608	f	0	0	0	0	S	0	S	0	B	0	0	0	0	0	0	0	0	0	0	0
52609	m	0	0	0	0	S	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0
52610	m	0	0	0	0	S	0	B	S	0	F	S	0	S	0	F	S	0	0	0	0
52611	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52612	m	0	0	0	0	S	0	S	0	S	0	S	0	0	S	0	B	B	S	0	S
52613	m	0	0	0	0	S	0	S	A	F	F	F	N	B	B	B	B	B	S	0	0
52614	f	0	0	0	0	S	0	S	A	0	0	0	0	0	0	0	0	0	0	0	0
52615	f	0	0	0	0	S	0	B	B	F	0	S	0	B	S	0	S	0	0	0	0
52616	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S
52617	m	0	0	0	0	S	0	B	B	F	S	0	N	0	0	0	0	0	0	0	0
52618	m	0	0	0	0	F	0	S	0	F	F	0	N	F	F	0	S	0	B	B	B
52619	m	0	0	0	0	S	0	B	F	S	0	S	0	0	S	0	S	0	S	0	S
52620	f	0	0	0	0	S	0	0	F	S	0	S	0	0	S	0	S	0	S	0	S
52622	m	0	0	0	0	S	0	F	S	0	S	0	F	B	B	B	B	B	B	S	0
52623	f	0	0	0	0	S	0	B	S	0	S	0	N	0	B	S	0	B	F	0	0
52624	m	0	0	0	0	S	0	S	0	B	S	A	B	B	S	0	B	S	A	B	B
52625	m	0	0	0	0	S	0	B	B	B	S	0	N	B	B	S	0	0	0	0	0
52626	f	0	0	0	0	S	0	F	S	0	F	S	0	0	0	0	0	0	0	0	0
52627	f	0	0	0	0	S	A	S	0	S	0	S	0	0	0	0	0	0	B	0	0
52628	f	0	0	0	0	0	S	0	B	S	0	B	N	0	0	0	0	0	0	0	0
52629	f	0	0	0	0	F	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52630	m	0	0	0	0	S	0	S	0	S	0	S	0	B	0	0	F	B	S	0	S
52633	m	0	0	0	0	S	A	B	B	S	0	B	N	0	S	0	S	0	F	F	S
52634	f	0	0	0	0	S	0	F	0	B	F	S	0	0	0	F	B	B	S	0	B
52635	m	0	0	0	0	S	A	S	0	B	B	S	0	0	0	0	0	0	0	0	0
52637	m	0	0	0	0	S	0	S	0	B	B	0	N	S	0	S	0	S	0	F	0
52638	f	0	0	0	0	S	0	B	F	B	S	0	N	0	S	0	0	0	0	0	0
52639	f	0	0	0	0	F	B	B	B	B	N	0	N	0	M	0	0	0	0	0	0
52640	f	0	0	0	0	S	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0
52641	f	0	0	0	0	S	0	S	0	S	0	S	0	0	S	0	0	0	0	0	0
52643	m	0	0	0	0	S	0	S	0	S	0	B	N	S	A	B	B	B	B	B	B
52646	m	0	0	0	0	S	A	B	F	F	0	S	0	0	0	0	0	0	0	0	0
52647	m	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52648	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52649	m	0	0	0	0	S	0	B	F	B	S	0	N	B	S	0	B	B	B	B	B
52650	f	0	0	0	0	S	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0
52651	f	0	0	0	0	S	0	S	0	F	F	F	N	0	0	0	0	0	0	0	0
52652	f	0	0	0	0	S	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52653	f	0	0	0	0	0	0	0	0	0	0	0	N	0	0	0	0	0	0	0	0
52654	m	0	0	0	0	S	A	F	S	0	F	S	0	B	B	B	B	B	B	B	0
52655	f	0	0	0	0	S	0	S	0	S	0	S	0	0	S	0	F	B	S	0	S
52656	m	0	0	0	0	S	0	S	A	S	0	S	0	0	0	0	0	0	0	0	0
52661	f	0	0	0	0	S	0	B	S	0	F	S	0	S	0	F	S	0	0	0	0
52662	m	0	0	0	0	F	S	0	S	0	S	0	F	0	0	0	0	0	0	0	0
52663	m	0	0	0	0	F	S	0	S	0	S	0	N	B	S	0	0	0	0	0	0
52664	f	0	0	0	0	S	0	F	S	0	S	0	F	0	0	0	0	0	0	0	0
52665	m	0	0	0	0	F	B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52666	m	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52668	m	0	0	0	0	F	F	B	B	B	B	B	B	B	0	0	0	0	0	0	0
52669	f	0	0	0	0	S	A	S	0	B	B	0	0	0	0	0	0	0	0	0	0
52670	f	0	0	0	0	S	0	B	S	0	S	0	N	0	F	B	S	0	0	B	N
52671	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52673	m	0	0	0	0	0	S	A	0	0	0	0	0	0	0	0	0	0	0	0	0
52674	m	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52675	f	0	0	0	0	S	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0
52676	f	0	0	0	0	G	F	S	0	B	0	0	0	0	0	0	0	0	0	0	0
52678	m	0	0	0	0	S	0	B	S	0	S	A	N	0	0	0	0	0	0	0	0
52679	f	0	0	0	0	0	F	B	S	A	F	S	0	S	0	0	0	0	0	0	0
52715	f	0	0	0	0	0	0	0	0	0	0	0	0	F	S	0	F	B	F	F	S
52722	u	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
52723	f	0	0	0	0	0	F	B	S	0	S	0	N	B	S	0	0	0	0	B	0
52732	f	0	0	0	0	F	F	S	0	0	0	0	0	0	0	0	0	0	0	0	0
52733	f	0	0	0	0	0	S	0	B	F	0	S	0	0	B	F	0	B	0	0	0
52734	f	0	0	0	0	0	S	0	B	F	S	0	N	0	0	0	0	0	0	0	0
52735	m	0	0	0	0	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52736	m	0	0	0	0	0	F	B	S	0	S	0	N	0	0	0	0	0	0	0	0
52737	f	0	0	0	0	0	S	0	S	A	F	F	0	0	0	0	0	0	0	0	0
52738	m	0	0	0	0	S	0	S	0	F	S	0	N	B	B	B	B	B	B	B	0
52739	f	0	0	0	0	0	0	F	0	B	F	S	0	0	S	0	0	S	0	0	0
52740	m	0	0	0	0	0	0	S	0	F	S	0	B	B	F	S	0	F	S	0	S
52741	f	0	0	0	0	S	0	S	0	F	S	0	N	0	0	0	0	0	0	0	0
52742	f	0	0	0	0	0	F	S	0	S	0	F	0	0	0	0	0	0	0	0	0
52743	m	0	0	0	0	0	S	0	0	B	S	A	N	F	0	0	0	0	0	0	0
52744	m	0	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52745	m	0	0	0	0	0	F	B	S	0	S	0	N	B	B	B	B	B	B	B	B
52746	m	0	0	0	0	0	S	0	F	0	F	S	0	0	S	0	S	A	S	0	S
52748	m	0	0	0	0	0	0	0	0	0	0	0	0	0	S	0	0	0	0	0	0
52749	m	0	0	0	0	0	S	0	S	0	S	0	N	0	0	0	0	0	0	0	0
52750	m	0	0	0	0	0	S	0	B	0	0	0	0	0	0	0	0	0	0	B	0
53354	m	0	0	0	0	0	0	0	0	0	0	0	N	B	B	B	F	0	0	0	0
53381	f	0	0	0	0	0	0	0	0	0	0	F	N	0	0	0	0	0	0	0	0
53491	f	0	0	0	0	0	0	0	0	0	F	S	0	0	0	0	0	0	0	0	0
53601	m	0	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53602	f	0	0	0	0	0	F	B	S	0	S	A	N	B	0	0	0	N	0	0	0
53603	m	0	0	0	0	F	B	B	F	F	F	S	0	F	0	B	S	0	0	0	0
53604	f	0	0	0	0	0	F	B	S	0	S	0	N	0	0	0	0	0	0	0	0
53605	f	0	0	0	0	0	S	0	F	0	F	S	0	0	S	0	S	0	S	0	S
53606	f	0	0	0	0	0	S	0	S	0	S	0	N	S	0	F	0	B	S	0	0
53607	f	0	0	0	0	0	0	0	S	0	F	S	0	0	0	0	0	0	0	0	0
53608	f	0	0	0	0	0	S	0	0	0	0	0	0	0	0	0	B	0	0	0	0
53609	f	0	0	0	0	0	F	S	0	F	S	0	0	0	0	0	0	0	0	0	0
53610	f	0	0	0	0	0	F	B	B	B	B	B	B	B	B	B	S	0	B	B	S
53611	m	0	0	0	0	0	0	0	S	0	S	0	0	0	0	0	0	0	0	0	0
53612	m	0	0	0	0	0	S	0	0	B	B	B	N	B	S	0	B	B	B	B	B
53614	m	0	0	0	0	F	B	S	0	S	0	B	N	S	0	0	0	0	0	0	B
53615	f	0	0	0	0	0	S	0	S	0	S	0	N	0	B	0	0	0	0	0	0
53616	f	0	0	0	0	0	S	0	S	0	S	0	B	0	0	0	0	0	0	0	0
53617	f	0	0	0	0	0	F	F	S	0	S	0	N	0	B	0	0	0	0	0	0
53618	f	0	0	0	0	0	S	0	0	B	B	B	N	B	S	0	0	B	0	0	0
53619	m	0	0	0	0	0	F	F	S	A	S	0	N	B	F	F	F	F	B	B	B
53621	m	0	0	0	0	0	S	0	B	S	0	S	0	F	S	0	0	F	0	B	B
53622	f	0	0	0	0	0	S	0	S	0	F	S	0	0	S	0	B	0	0	B	0
53623	f	0	0	0	0	0	S	0	0	S	0	S	0	F	S	0	0	F	0	0	0
53624	f	0	0	0	0	F	B	S	0	S	0	B	N	S	0	B	0	F	0	0	0
53625	f	0	0	0	0	1	0	0	0	5	6	7	B	B	F	F	F	F	B	F	S
53626	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53627	m	0	0	0	0	1	0	0	0	0	6	7	B	B	B	B	S	A	F	S	0
53628	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53629	u	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
53630	m	0	0	0	0	1	0	0	0	0	6	7	N	0	0	0	0	0	0	0	0
53631	m	0	0	0	0	0	F	S	0	B	S	0	N	0	S	0	S	0	S	0	S
53632	f	0	0	0	0	F	B	F	F	F	F	S	0	F	0	0	0	0	0	0	0
53633	m	0	0	0	0	0	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0
53634	m	0	0	0	0	0	0	S	0	S	0	F	0	0	0	0	0	0	0	0	0
53635	m	0	0	0	0	0	F	B	S	0	S	0	N	0	0	0	0	0	0	0	0
53636	m	0	0	0	0	0	S	0	S	A	S	0	N	0	0	0	0	0	0	0	0
53638	f	0	0	0	0	0	F	S	A	S	0	S	0	0	S	0	0	S	0	S	0
53640	f	0	0	0	0	0	S	0	B	S	0	S	0	0	S	0	S	0	F	F	S
53641	m	0	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53642	m	0	0	0	0	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53643	m	0	0	0	0	0	F	S	0	S	0	S	0	0	S	0	0	0	0	0	0
53644	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53645	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53646	u	0	0	0	0	1	0	0	0	0	0	0	B	0	0	0	0	0	0	0	0
53647	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53648	u	0	0	0	0	1	0	0	0	5	6	0	B	B	0	0	0	N	0	N	0
53649	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53650	f	0	0	0	0	1	0	0	0	0	6	7	F	0	0	0	0	0	0	0	0
53651	m	0	0	0	0	0	F	0	B	S	0	S	0	S	0	S	0	0	0	0	0
53652	f	0	0	0	0	1	0	0	0	0	6	7	F	0	0	0	0	0	0	0	0
53653	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53654	f	0	0	0	0	1	0	0	0	0	6	7	N	0	S	0	0	S	0	F	0
53655	u	0	0	0	0	1	0	0	0	5	6	7	B	0	0	0	0	0	0	0	0
53656	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53657	m	0	0	0	0	1	0	0	0	5	6	7	B	B	B	B	B	B	B	S	0
53658	u	0	0	0	0	1	0	0	0	0	0	0	B	0	0	0	0	0	0	0	0
53659	u	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
53660	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53661	f	0	0	0	0	1	0	0	0	0	6	7	F	S	0	0	0	F	B	B	0
53662	f	0	0	0	0	1	0	0	0	0	6	7	N	0	0	0	0	0	0	0	0
53663	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53664	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53665	u	0	0	0	0	1	0	0	0	0	0	7	B	0	0	0	0	0	0	0	0
53666	m	0	0	0	0	1	0	0	0	0	0	7	B	B	S	0	B	B	S	0	S
53667	f	0	0	0	0	1	0	0	0	0	6	7	B	0	B	F	0	B	0	0	0
53668	u	0	0	0	0	1	0	0	0	5	0	7	B	0	0	0	N	0	0	0	0
53669	u	0	0	0	0	1	0	0	0	0	6	7	B	B	B	B	B	B	0	B	B
53670	f	0	0	0	0	1	0	0	0	5	6	7	B	F	S	0	0	0	0	0	0
53671	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53672	u	0	0	0	0	1	0	0	0	0	0	7	B	0	0	0	0	0	0	0	0
53673	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53674	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53675	f	0	0	0	0	1	0	0	0	0	6	7	F	0	0	0	0	0	0	0	0
53676	u	0	0	0	0	1	0	0	0	0	6	7	B	B	B	B	B	B	B	B	B
53677	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53678	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53679	u	0	0	0	0	1	0	0	0	0	0	7	B	0	0	0	0	0	0	0	0
53680	u	0	0	0	0	1	0	0	0	0	0	0	B	0	0	0	0	0	0	0	0
53681	u	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
53682	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53683	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53684	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53685	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53686	m	0	0	0	0	1	0	0	0	0	6	7	F	0	B	B	B	F	0	0	0
53687	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53688	u	0	0	0	0	1	0	0	0	0	6	0	B	0	0	0	0	0	0	0	0
53689	u	0	0	0	0	1	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0
53690	u	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
53691	m	0	0	0	0	1	0	0	0	0	6	7	N	0	F	S	0	S	0	B	B
53692	u	0	0	0	0	1	0	0	0	0	0	0	N	0	0	0	0	0	0	0	0
53693	u	0	0	0	0	1	0	0	0	0	0	7	B	0	0	0	0	0	0	0	0
53694	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53695	m	0	0	0	0	1	0	0	0	0	0	0	B	0	S	0	S	0	S	0	S
53696	u	0	0	0	0	1	0	B	0	0	0	0	B	0	0	0	0	0	0	0	0
53697	u	0	0	0	0	1	0	0	0	0	6	7	B	0	0	0	0	0	0	0	0
53698	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53699	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53700	u	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
53701	u	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	N	0	0	0
53702	u	0	0	0	0	1	0	0	0	5	6	0	B	0	0	0	0	0	0	0	0
53703	u	0	0	0	0	1	0	0	0	0	0	7	B	0	B	0	0	0	0	0	0
53704	f	0	0	0	0	1	0	0	0	0	6	7	N	B	0	0	0	M	0	0	0
53705	f	0	0	0	0	1	0	0	0	0	6	7	0	0	N	0	0	B	B	S	0
53706	u	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
53707	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53709	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53710	u	0	0	0	0	1	0	0	0	0	0	0	B	B	0	0	0	0	0	0	0
53711	u	0	0	0	0	1	0	0	0	0	6	0	0	0	0	B	0	0	0	0	0
53712	f	0	0	0	0	1	0	0	0	0	6	F	0	0	0	0	0	0	0	0	0
53713	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53714	u	0	0	0	0	1	0	0	0	0	6	7	B	0	0	0	0	0	0	0	0
53715	u	0	0	0	0	1	0	0	0	0	0	7	B	B	B	B	0	0	0	0	0
53716	m	0	0	0	0	1	0	0	0	0	6	7	B	B	B	B	B	B	S	0	B
53717	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53718	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53719	f	0	0	0	0	1	0	0	0	0	6	7	N	0	0	0	0	0	0	0	0
53720	u	0	0	0	0	1	0	0	0	0	0	0	B	0	0	0	0	0	0	0	0
53721	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53722	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53723	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53724	u	0	0	0	0	1	0	0	0	0	6	0	N	0	0	0	0	0	0	0	0
53725	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53726	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53727	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53728	u	0	0	0	0	1	0	0	0	0	6	0	B	0	0	0	0	0	0	0	0
53729	u	0	0	0	0	1	0	0	0	0	6	7	B	0	0	B	0	B	0	0	0
53730	u	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
53731	f	0	0	0	0	0	0	0	0	0	0	0	N	0	0	0	0	0	0	0	0
53732	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53733	u	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
53734	u	0	0	0	0	1	0	0	0	5	6	7	B	0	0	0	0	0	0	0	0
53735	u	0	0	0	0	1	0	0	0	0	6	7	B	0	0	0	0	0	0	0	B
53736	u	0	0	0	0	1	0	0	0	0	6	0	0	0	B	0	0	0	0	0	0
53737	u	0	0	0	0	1	0	0	1	5	6	7	B	B	0	0	0	0	0	0	0
53738	f	0	0	0	0	1	0	0	0	5	0	0	B	0	S	0	0	0	0	0	0
53739	u	0	0	0	0	1	0	0	0	0	0	0	B	0	0	0	0	0	0	0	0
53740	m	0	0	0	0	1	0	0	0	0	0	7	B	B	B	B	B	S	0	B	S
53741	f	0	0	0	0	1	0	0	0	0	6	7	N	N	M	0	N	0	B	0	0
53742	m	0	0	0	0	1	0	0	0	0	6	7	B	B	B	B	F	0	B	B	B
53743	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53744	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53745	u	0	0	0	0	1	0	0	0	0	6	7	B	B	0	0	0	0	0	0	0
53747	u	0	0	0	0	1	0	0	0	0	6	7	B	B	B	B	B	B	B	0	B
53748	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53749	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53750	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53751	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53752	u	0	0	0	0	1	0	0	0	0	0	7	B	B	B	B	B	B	B	B	B
53753	f	0	0	0	0	1	0	0	0	0	6	7	B	0	B	F	0	F	B	F	B
53754	u	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53755	m	0	0	0	0	1	0	0	0	0	6	7	N	0	0	B	B	N	B	B	B
53756	m	0	0	0	0	1	0	0	0	0	6	F	B	B	0	0	0	0	0	0	0
53757	u	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
53758	u	0	0	0	0	1	0	0	0	0	6	7	B	B	0	B	0	B	0	B	B
53759	m	0	0	0	0	S	0	B	F	S	0	0	0	0	0	0	0	0	0	0	0
53760	f	0	0	0	0	F	S	0	F	F	S	0	N	F	F	S	0	F	S	0	S
53761	m	0	0	0	0	S	0	B	S	A	0	0	0	0	0	0	0	0	0	0	0
53762	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53763	m	0	0	0	0	S	0	S	0	S	A	B	B	B	B	B	B	B	B	B	B
53764	f	0	0	0	0	S	0	B	F	B	S	0	N	0	F	0	S	0	0	0	0
53765	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53766	f	0	0	0	0	S	0	B	F	0	B	F	N	0	0	0	0	0	0	0	0
53767	m	0	0	0	0	S	0	B	B	S	0	S	0	S	0	S	0	B	B	B	B
53768	m	0	0	0	0	F	S	0	F	F	S	A	N	F	F	S	0	F	S	0	S
53769	m	0	0	0	0	S	0	B	F	B	S	0	N	B	F	0	S	0	0	0	0
53770	f	0	0	0	0	S	0	0	S	0	F	S	0	B	S	0	0	0	0	0	0
53771	f	0	0	0	0	S	0	S	0	F	F	S	0	B	0	0	0	0	0	0	0
53772	m	0	0	0	0	S	0	S	A	S	0	S	0	0	F	0	B	B	0	0	0
53773	m	0	0	0	0	S	0	S	A	T	0	G	M	0	0	0	0	0	0	0	0
53774	m	0	0	0	0	S	0	B	B	M	T	0	B	T	0	B	B	G	T	0	T
53775	m	0	0	0	0	S	0	0	B	S	0	F	B	S	0	S	0	0	0	0	0
53776	f	0	0	0	0	F	B	S	0	0	0	0	0	0	0	0	0	0	0	0	0
53777	m	0	0	0	0	S	A	S	0	F	F	S	0	0	0	0	0	0	0	0	0
53778	f	0	0	0	0	S	0	B	0	0	0	0	0	0	0	0	0	0	0	0	0
53779	m	0	0	0	0	S	0	S	0	F	S	0	M	B	B	B	B	B	F	0	B
53780	f	0	0	0	0	F	0	B	T	0	B	S	0	0	0	0	0	0	0	0	0
53781	m	0	0	0	0	F	F	0	0	B	B	S	0	B	0	0	0	0	0	0	0
53782	f	0	0	0	0	S	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0
53783	f	0	0	0	0	S	0	B	S	A	S	A	N	B	S	0	0	0	0	0	0
53784	f	0	0	0	0	S	0	B	S	0	S	A	N	S	0	F	0	0	0	0	0
53785	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53786	f	0	0	0	0	F	F	0	S	0	S	0	N	B	S	0	0	0	0	0	0
53787	f	0	0	0	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
